FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
926,1,0,0,0,19.683825,0.000000,0.000000,1.029056,0.829056,0.367937,3.571135,0.000000,0.074645,0.012130,0.025193,0.000000,-3.494002,0.000000,8.958941,9.000306,9.003416
927,1,0,0,0,19.700483,0.000000,0.000000,1.028416,0.828416,0.309154,4.312919,0.000000,0.060027,0.010264,0.028614,0.000000,-3.489959,0.000000,8.297711,8.321660,8.322904
928,1,0,0,0,19.717141,0.000000,0.000000,1.027392,0.827392,0.338079,4.404048,0.000000,0.069669,0.009953,0.097660,0.000000,-3.490892,0.000000,8.155575,8.181390,8.183255
929,1,0,0,0,19.733810,0.000000,0.000000,1.030336,0.830336,0.296091,4.189755,0.000000,0.053184,0.008709,0.025504,0.000000,-3.486538,0.000000,8.498009,8.526622,8.527866
930,1,0,0,0,19.750462,0.000000,0.000000,1.032512,0.832512,0.359228,4.251648,0.000000,0.051629,0.009331,0.032346,0.000000,-3.482495,0.000000,8.356494,8.381686,8.382930
931,1,0,0,0,19.767114,0.000000,0.000000,1.025312,0.825312,0.263434,4.504508,0.000000,0.048519,0.009020,0.024882,0.000000,-3.489648,0.000000,8.214668,8.236751,8.237995
932,1,0,0,0,19.783775,0.000000,0.000000,1.029440,0.829440,0.729965,4.166117,0.000000,0.054118,0.009642,0.026126,0.000000,-3.499601,0.000000,8.066312,8.090882,8.092127
933,1,0,0,0,19.800438,0.000000,0.000000,2.390240,2.190240,0.821405,13.321000,0.000000,0.110412,0.366693,0.025193,0.000000,-3.475030,0.000000,-3.473164,-3.459790,-3.458546
934,1,0,0,0,19.817094,5.936128,0.423936,8.763712,2.203648,0.708193,12.118596,10.719004,0.053495,0.010264,0.028614,-7.675670,-3.479695,-0.358917,-0.140270,-0.113211,0.084909
935,1,0,0,0,19.833752,6.919168,0.413696,19.885056,2.204672,0.705083,12.698027,3.633651,0.051318,0.009953,0.033901,-15.599846,-3.489647,-1.116562,-1.099456,-1.074263,-0.445069
936,1,0,0,0,19.850412,4.512768,0.414720,7.510015,2.204544,0.703839,11.313675,2.921103,0.054118,0.009953,0.043854,-16.172745,-3.485605,-0.688910,-0.670249,-0.644123,0.946746
937,1,0,0,0,19.867066,4.505600,0.411648,7.515136,2.205696,0.670871,13.425503,4.155231,0.053495,0.389708,0.026437,-14.314399,-3.483738,-2.254897,-2.236858,-2.213221,-1.635656
938,1,0,0,0,19.883724,4.509696,0.416768,7.498752,2.205344,0.655009,13.358945,1.559145,0.050696,0.407126,0.028614,-16.908310,-3.489648,-2.555032,-2.533572,-2.512422,-1.942322
939,1,0,0,0,19.900382,4.505600,0.414720,7.493632,2.204672,0.662473,13.407464,1.489787,0.050696,0.404326,0.025504,-16.841129,-3.487160,-2.650827,-2.632787,-2.610394,-1.894736
940,1,0,0,0,19.917041,4.493312,0.415744,7.490560,2.207712,0.703217,13.384760,1.481079,0.056295,0.376335,0.025815,-16.892447,-3.489026,-2.671664,-2.653314,-2.629987,-1.918995
941,1,0,0,0,19.933698,4.490240,0.412672,7.481344,2.205280,0.680201,13.402488,1.473303,0.051318,0.416456,0.025193,-16.833664,-3.483428,-2.614748,-2.597953,-2.574315,-1.896602
942,1,0,0,0,19.950356,4.508672,0.411648,7.503872,2.211776,0.657808,13.399378,1.525866,0.057228,0.384421,0.032968,-16.877207,-3.488404,-2.484430,-2.462970,-2.439955,-1.775304
943,1,0,0,0,19.967015,4.514816,0.410624,7.512064,2.209792,0.672426,13.395956,1.636589,0.051629,0.408681,0.032035,-16.883429,-3.489649,-2.465459,-2.433113,-2.410097,-1.906244
944,1,0,0,0,19.983673,4.514816,0.418816,7.515136,2.210816,0.661229,13.432345,1.524000,0.050696,0.386909,0.032657,-16.872852,-3.487160,-2.464836,-2.446797,-2.422537,-1.755710
945,1,0,0,0,20.000334,4.511744,0.415744,7.499776,2.209632,0.731209,13.436700,1.652140,0.058783,0.198742,0.048519,-16.917950,-3.482805,-2.208555,-2.134843,-2.109340,-1.386528
946,1,0,0,0,20.016993,4.543488,0.414720,7.581697,2.210528,1.049072,12.839540,1.994884,0.123475,0.010264,0.032657,-16.846106,-3.479385,-2.367177,-2.148218,-2.118360,-1.069600
947,1,0,0,0,20.033654,4.554752,0.427008,7.673856,2.210400,0.992777,13.354901,2.254586,0.082420,0.396551,0.037322,-16.287201,-3.493380,-2.460793,-2.445553,-2.422848,-1.827244
948,1,0,0,0,20.050318,4.516864,0.423936,7.541760,2.210464,0.695752,12.185155,1.638455,0.055051,0.008709,0.043232,-16.803806,-3.493691,-2.307149,-2.256763,-2.233126,0.085841
949,1,0,0,0,20.066968,4.518912,0.411648,7.530496,2.209792,0.736807,10.747618,3.359641,0.053495,0.009331,0.041366,-15.651476,-3.483428,0.198120,0.259080,0.288316,1.475791
950,1,0,0,0,20.083623,4.515840,0.417792,7.558144,2.218624,0.812074,13.415239,4.848495,0.051629,0.116011,0.040744,-14.202433,-3.483117,-2.160348,-2.143242,-2.120848,-1.364136
951,1,0,0,0,20.100284,4.065280,0.390144,6.816768,1.986464,0.779106,13.173265,1.985865,0.081487,0.009331,0.031413,-16.898668,-3.489337,-2.114938,-2.094411,-2.068285,-1.056225
952,1,0,0,0,20.116941,4.069376,0.401408,6.806528,1.988608,0.820161,13.347748,2.171855,0.060338,0.133739,0.032346,-16.639277,-3.487472,-2.309638,-2.211044,-2.168434,-1.393994
953,1,0,0,0,20.133601,4.078592,0.385024,6.825984,1.985344,0.651588,13.425814,2.018522,0.049763,0.413035,0.030791,-16.780479,-3.489649,-2.609772,-2.531706,-2.505581,-1.906867
954,1,0,0,0,20.150262,4.057088,0.379904,6.825984,1.988608,0.776307,13.334373,1.522133,0.070913,0.092684,0.037944,-16.910797,-3.441129,-2.202024,-2.187095,-2.164080,-1.278916
955,1,0,0,0,20.166920,4.150272,0.410624,6.990848,1.999872,0.727788,13.323488,2.104675,0.082420,0.377268,0.026437,-16.661982,-3.487471,-2.501848,-2.484430,-2.462970,-1.827244
956,1,0,0,0,20.183590,4.084736,0.420864,6.909952,1.990624,0.703217,13.374186,1.575629,0.106369,0.301068,0.028303,-16.789188,-3.495869,-2.540414,-2.518332,-2.493139,-1.464595
957,1,0,0,0,20.200232,4.080640,0.392192,6.899712,1.995776,0.623907,13.370764,1.668624,0.049141,0.366382,0.023638,-16.815315,-3.476897,-2.534816,-2.519887,-2.496872,-1.882296
958,1,0,0,0,20.216890,4.060160,0.394240,6.799360,1.984320,0.528735,13.316335,1.497252,0.061893,0.362961,0.023327,-16.805984,-3.486539,-2.658291,-2.634654,-2.613816,-2.010436
959,1,0,0,0,20.233549,4.068352,0.394240,6.858752,1.987584,0.729343,13.318201,1.441268,0.087708,0.225490,0.041366,-16.726673,-3.488404,-2.214776,-2.185851,-2.160347,-1.416387
960,1,0,0,0,20.250221,4.068352,0.399360,6.839296,1.982464,0.747071,13.345882,1.905933,0.050074,0.383799,0.024882,-16.792608,-3.501777,-2.283511,-2.266094,-2.241834,-1.561322
961,1,0,0,0,20.266868,3.992576,0.388096,6.676480,1.941504,0.826692,13.301406,1.796142,0.123164,0.246950,0.025815,-16.806604,-3.482495,-2.371219,-2.354424,-2.323011,-1.549192
962,1,0,0,0,20.283584,3.996672,0.381952,6.688768,1.940480,0.770708,13.316335,1.785257,0.071535,0.382244,0.026437,-16.827755,-3.547187,-2.459860,-2.416006,-2.379927,-1.781213
963,1,0,0,0,20.300183,4.013056,0.389120,6.767616,1.954624,0.697619,13.314780,1.652140,0.075578,0.334969,0.038878,-16.689039,-3.408783,-2.257385,-2.229083,-2.206067,-1.568475
964,1,0,0,0,20.316840,4.000768,0.384000,6.672384,1.944448,0.904447,13.315402,1.690084,0.096416,0.234509,0.066247,-16.790121,-3.492447,-2.372774,-2.344471,-2.323322,-1.605798
965,1,0,0,0,20.333518,3.972096,0.390144,6.687744,1.943552,0.820783,12.322625,1.764418,0.049141,0.008709,0.032035,-16.778614,-3.486849,-2.171855,-2.154749,-2.126446,-0.200919
966,1,0,0,0,20.350179,4.019200,0.402432,6.810624,1.944128,0.751114,8.630814,3.092475,0.049763,0.008709,0.029547,-15.794233,-3.434286,-2.235925,-2.217264,-2.187717,3.532258
967,1,0,0,0,20.366824,3.976192,0.380928,6.742016,1.941088,0.822649,7.577077,6.774645,0.050385,0.009331,0.027681,-12.052349,-3.469432,-1.407679,-1.389017,-1.364136,4.525034
968,1,0,0,0,20.383473,5.407744,0.486400,8.203264,1.951744,0.796834,13.290521,8.020281,0.119743,0.085842,0.034834,-10.833772,-3.479385,-2.000794,-1.965649,-1.940145,-1.320904
969,1,0,0,0,20.400134,4.072448,0.379904,6.779904,1.945280,0.758579,12.205682,1.948542,0.054740,0.009020,0.032035,-16.770527,-3.484361,-1.387151,-1.367557,-1.341120,-0.009642
970,1,0,0,0,20.416791,3.832832,0.390144,6.558720,1.953792,0.634481,13.345882,3.242076,0.056606,0.427342,0.021149,-15.653342,-3.485605,-2.727337,-2.711475,-2.690326,-2.073884
971,1,0,0,0,20.433448,3.809280,0.399360,6.479872,1.943296,0.705083,13.346193,1.365068,0.082731,0.364827,0.024571,-16.811583,-3.486850,-2.485364,-2.456128,-2.400767,-1.509694
972,1,0,0,0,20.450106,3.826688,0.386048,6.536192,1.942528,0.722500,13.158337,1.761930,0.099215,0.268722,0.023016,-16.776436,-3.489337,-2.366865,-2.351003,-2.329231,-1.428205
973,1,0,0,0,20.466765,3.833856,0.390144,6.546432,1.946624,0.690465,13.292697,1.846839,0.074956,0.401527,0.027681,-16.602264,-3.491513,-2.428446,-2.411029,-2.388013,-1.671111
974,1,0,0,0,20.483446,3.836928,0.393216,6.554624,1.949696,0.844420,13.243556,1.727718,0.137160,0.176971,0.041055,-16.746267,-3.508931,-2.419738,-2.402010,-2.378062,-1.493209
975,1,0,0,0,20.500081,3.880960,0.402432,6.612992,1.949472,0.706327,13.399689,1.830355,0.062826,0.325638,0.034834,-16.654827,-3.464144,-2.376506,-2.348203,-2.325498,-1.458685
976,1,0,0,0,20.516740,3.835904,0.395264,6.531072,1.943456,0.728099,13.355212,1.900334,0.065625,0.361406,0.030480,-16.867876,-3.485916,-2.404187,-2.390192,-2.373396,-1.550126
977,1,0,0,0,20.533398,3.851264,0.434176,6.629376,1.943552,0.644745,13.451007,1.836575,0.069980,0.388153,0.026126,-16.740356,-3.492135,-2.575247,-2.557519,-2.537614,-1.821023
978,1,0,0,0,20.550057,3.807232,0.393216,6.532096,1.944416,0.796212,13.348370,1.567231,0.073090,0.148046,0.035145,-16.758398,-3.327607,-2.239347,-2.222552,-2.199225,-1.378754
979,1,0,0,0,20.566720,3.817472,0.391168,6.522880,1.943552,0.775063,13.353347,1.786501,0.060649,0.377890,0.032035,-16.801939,-3.488403,-2.390191,-2.373085,-2.347270,-1.757575
980,1,0,0,0,20.583380,3.846144,0.399360,6.582272,1.953792,0.879254,12.180799,1.647164,0.072779,0.018972,0.043232,-16.774260,-3.438641,-1.734871,-1.637522,-1.609530,-0.210561
981,1,0,0,0,20.600060,3.835904,0.399360,6.539264,1.942528,0.934927,13.313536,3.126065,0.068113,0.018972,0.026748,-15.547283,-3.506754,-2.095966,-2.073261,-1.990219,-1.323702
982,1,0,0,0,20.616697,3.832832,0.388096,6.532096,1.942528,0.731209,11.585817,1.957873,0.077444,0.009642,0.106680,-16.755909,-3.465078,-1.222310,-1.041607,-1.014860,0.591249
983,1,0,0,0,20.633349,3.799040,0.379904,6.458368,1.896448,0.392819,13.343705,3.978572,0.064070,0.403082,0.033901,-15.039077,-3.485916,-2.284755,-2.257697,-2.234681,-1.360092
984,1,0,0,0,20.650016,3.812352,0.385024,5.353472,0.797696,0.300446,13.340905,1.960361,0.064070,0.387842,0.027370,-16.830866,-3.499601,-2.356601,-2.340428,-2.313058,-1.724919
985,1,0,0,0,20.666668,3.806208,0.397312,5.238784,0.687104,0.266233,13.332197,1.701592,0.060027,0.368559,0.025193,-16.787632,-3.486227,-2.370597,-2.345093,-2.324566,-1.647164
986,1,0,0,0,20.683327,3.838976,0.381952,5.236736,0.686080,0.274320,13.302029,1.788989,0.086775,0.376957,0.025815,-16.810959,-3.490892,-2.421916,-2.405120,-2.383349,-1.722431
987,1,0,0,0,20.699994,3.795968,0.460800,5.298176,0.685888,0.467464,13.306071,1.749178,0.106369,0.374157,0.025193,-16.747200,-3.479696,-2.439644,-2.421604,-2.398900,-1.707191
988,1,0,0,0,20.716663,3.883008,0.415744,5.424128,0.684032,0.376024,13.281190,1.702525,0.078377,0.333414,0.032968,-16.740047,-3.504889,-2.495006,-2.457683,-2.436845,-1.635968
989,1,0,0,0,20.733309,3.828736,0.405504,5.343232,0.684032,0.368870,13.262840,1.759131,0.119743,0.381933,0.035145,-16.736002,-3.472230,-2.461103,-2.432800,-2.408230,-1.278604
990,1,0,0,0,20.749957,3.852288,0.378880,5.308416,0.684640,0.295158,13.315091,2.128312,0.050074,0.386909,0.032035,-16.713921,-3.481872,-2.419426,-2.403564,-2.381793,-1.716209
991,1,0,0,0,20.766617,3.821568,0.385024,5.231616,0.683904,0.312886,13.355523,1.680754,0.095794,0.359850,0.021771,-16.758709,-3.491203,-2.475100,-2.460482,-2.439644,-1.635967
992,1,0,0,0,20.783300,3.847168,0.386048,5.266432,0.682592,0.310709,13.392846,1.751356,0.052251,0.380067,0.022393,-16.823400,-3.517329,-2.420983,-2.403566,-2.378684,-1.671735
993,1,0,0,0,20.799938,3.847168,0.387072,5.311488,0.683008,0.466530,13.031130,1.756954,0.064381,0.017106,0.025504,-16.801630,-3.401941,-2.211977,-2.195493,-2.176521,-0.537444
994,1,0,0,0,20.816619,3.850240,0.387072,5.276672,0.684032,0.301379,11.316475,2.617547,0.065314,0.009642,0.032968,-16.505537,-3.513286,-1.227909,-1.184055,-1.158240,1.355737
995,1,0,0,0,20.833251,3.873792,0.400384,5.346304,0.691200,0.320040,12.456676,4.702627,0.084598,0.009953,0.033590,-14.636928,-3.342536,-2.247744,-2.220685,-2.193005,0.100770
996,1,0,0,0,20.849913,3.833856,0.384000,5.257216,0.687008,0.337768,13.340283,3.152813,0.056606,0.337146,0.021771,-15.800454,-3.489337,-2.239347,-2.221307,-2.196115,-1.317793
997,1,0,0,0,20.866566,3.814400,0.375808,5.265408,0.687104,0.263123,13.415239,2.115871,0.055051,0.376646,0.024571,-16.763683,-3.463211,-2.614126,-2.598264,-2.580225,-2.042781
998,1,0,0,0,20.883231,3.821568,0.385024,5.272576,0.684992,0.261568,13.384760,1.381863,0.079621,0.365760,0.020838,-16.886848,-3.495246,-2.536682,-2.509623,-2.484431,-1.849949
999,1,0,0,0,20.899882,3.824640,0.394240,5.291008,0.686944,0.281784,13.421460,1.590247,0.050385,0.388775,0.021149,-16.768040,-3.481251,-2.661402,-2.644607,-2.625324,-2.056778
1000,1,0,0,0,20.916542,3.794944,0.391168,5.240832,0.684736,0.323772,13.208722,1.373777,0.162664,0.416456,0.025504,-16.892448,-3.491204,-2.524242,-2.505270,-2.481010,-1.658983
1001,1,0,0,0,20.933198,3.860480,0.387072,5.273600,0.685056,0.299513,13.292075,1.729584,0.063448,0.366382,0.023949,-16.651096,-3.489960,-2.509624,-2.481943,-2.458927,-1.596779
1002,1,0,0,0,20.949874,3.813376,0.388096,5.238784,0.686080,0.354874,13.284300,1.731139,0.091440,0.337146,0.025815,-16.788565,-3.503644,-2.324877,-2.289420,-2.265161,-1.412965
1003,1,0,0,0,20.966514,3.860480,0.385024,5.377024,0.686080,0.286761,13.349925,1.993329,0.064070,0.361717,0.021149,-16.670691,-3.470676,-2.583336,-2.567785,-2.542281,-1.938901
1004,1,0,0,0,20.983179,3.815424,0.390144,5.246976,0.686080,0.269344,13.367032,1.454331,0.050696,0.386598,0.021460,-16.806295,-3.493692,-2.354114,-2.318035,-2.298130,-1.701904
1005,1,0,0,0,20.999832,3.840000,0.399360,5.268480,0.691808,0.343677,13.303272,1.671423,0.052251,0.331237,0.025504,-16.807226,-3.483738,-2.226905,-2.210421,-2.188960,-1.116251
1006,1,0,0,0,21.016489,3.852288,0.388096,5.325824,0.692224,0.257214,13.287722,2.268582,0.063137,0.400283,0.030791,-16.737247,-3.493690,-2.618168,-2.593287,-2.574315,-1.829421
1007,1,0,0,0,21.033181,3.824640,0.384000,5.249024,0.685056,0.297335,13.341216,1.614195,0.061271,0.397484,0.029858,-16.772703,-3.520750,-2.442132,-2.422538,-2.397345,-1.662715
1008,1,0,0,0,21.049808,3.834880,0.384000,5.262336,0.686080,0.416456,13.230804,1.737982,0.134983,0.302312,0.024571,-16.720453,-3.457925,-2.148840,-2.131423,-2.109029,-1.145177
1009,1,0,0,0,21.066524,3.842048,0.381952,5.285888,0.685888,0.291737,13.373874,2.053045,0.066558,0.390642,0.025504,-16.737247,-3.544699,-2.379306,-2.336385,-2.309326,-1.448422
1010,1,0,0,0,21.083172,3.853312,0.411648,5.343232,0.685056,0.519715,13.121947,1.910598,0.065625,0.008398,0.044787,-16.784210,-3.480317,-1.976223,-1.950719,-1.927703,-0.817050
1011,1,0,0,0,21.099784,3.912704,0.411648,5.380096,0.688128,0.420188,13.317890,2.484119,0.073401,0.071535,0.037011,-16.542238,-3.438019,-1.898779,-1.869854,-1.846528,-0.951411
1012,1,0,0,0,21.116452,3.850240,0.390144,5.335040,0.686944,0.333725,13.292386,2.153193,0.088952,0.359540,0.023327,-16.792610,-3.486227,-2.049624,-2.021010,-1.997373,-1.282026
1013,1,0,0,0,21.133099,3.814400,0.387072,5.263360,0.684608,0.302001,13.354901,2.031274,0.055984,0.390642,0.025815,-16.742224,-3.475651,-2.506823,-2.488784,-2.466701,-1.793342
1014,1,0,0,0,21.149756,3.794944,0.379904,5.222400,0.689152,0.326571,13.289899,1.583405,0.051940,0.372913,0.024882,-16.814692,-3.487472,-2.351937,-2.334519,-2.310260,-1.483568
1015,1,0,0,0,21.166429,3.891200,0.394240,5.393408,0.687040,0.323150,12.926627,1.765351,0.054118,0.010575,0.031102,-16.763685,-3.501156,-1.597401,-1.484811,-1.458375,-0.350831
1016,1,0,0,0,21.183079,3.810304,0.390144,5.275648,0.685728,0.292359,13.355834,2.992016,0.053184,0.398106,0.021149,-16.307419,-3.472543,-2.512112,-2.494384,-2.472612,-1.874831
1017,1,0,0,0,21.199732,3.819520,0.391168,5.267456,0.685056,0.390331,13.088979,1.518090,0.050696,0.009020,0.031102,-16.809715,-3.487470,-2.420048,-2.383659,-2.360022,-0.562946
1018,1,0,0,0,21.216389,3.873792,0.397312,5.366784,0.687008,0.283962,13.309493,2.713652,0.062826,0.404948,0.019594,-16.529797,-3.488093,-2.615370,-2.588934,-2.570894,-1.875453
1019,1,0,0,0,21.233050,3.837952,0.393216,5.303296,0.685728,0.333103,13.314780,1.565054,0.106058,0.332792,0.024571,-16.756531,-3.488093,-2.449596,-2.430313,-2.407297,-1.598644
1020,1,0,0,0,21.249707,3.892224,0.380928,5.322752,0.685056,0.331237,13.328775,1.777170,0.052562,0.403704,0.023949,-16.782347,-3.489649,-2.300307,-2.258008,-2.234060,-1.505028
1021,1,0,0,0,21.266381,3.922944,0.384000,5.336064,0.685600,0.321906,13.379161,1.841240,0.151156,0.353941,0.023949,-16.782034,-3.507376,-2.387392,-2.364377,-2.339184,-1.699104
1022,1,0,0,0,21.283038,3.954688,0.380928,5.379072,0.687648,0.394374,13.293320,1.705324,0.051629,0.348343,0.024571,-16.557167,-3.230568,-2.066419,-2.030341,-2.006703,-1.158862
1023,1,0,0,0,21.299735,3.975168,0.384000,5.435392,0.685856,0.354874,13.432034,1.877008,0.053495,0.348032,0.051318,-16.675665,-3.529459,-2.326121,-2.307771,-2.284133,-1.521201
1024,1,0,0,0,21.316352,4.001792,0.382976,5.400576,0.684896,0.264367,13.357079,1.863945,0.068735,0.300135,0.020216,-16.818424,-3.450460,-2.553788,-2.523308,-2.503714,-1.450910
1025,1,0,0,0,21.333008,4.028416,0.386048,5.458944,0.687104,0.322839,13.258174,1.839685,0.143069,0.352386,0.024571,-16.773949,-3.487782,-2.399522,-2.367798,-2.344471,-1.221688
1026,1,0,0,0,21.349684,4.160512,0.392192,5.614592,0.686848,0.494211,11.669793,1.989286,0.070913,0.008709,0.050074,-16.712988,-3.469431,-1.808583,-1.791166,-1.767528,0.659363
1027,1,0,0,0,21.366315,4.196352,0.411648,5.657600,0.690112,0.279607,13.328465,4.043264,0.065936,0.381622,0.025504,-15.038455,-3.455125,-2.234059,-2.215087,-2.191760,-1.581850
1028,1,0,0,0,21.382978,4.239360,0.444416,5.709824,0.683968,0.309776,12.732239,1.806717,0.063759,0.009642,0.035145,-16.807537,-3.488404,-1.134602,-1.063689,-1.035386,-0.120054
1029,1,0,0,0,21.399632,4.331520,0.389120,5.793792,0.686080,0.293603,13.415862,2.756573,0.049763,0.346166,0.022393,-16.199183,-3.486227,-2.345716,-2.328921,-2.304972,-1.666447
1030,1,0,0,0,21.416291,4.471808,0.399360,5.963776,0.686080,0.265922,13.328465,1.683553,0.064692,0.381622,0.020216,-16.870987,-3.475030,-2.556587,-2.536993,-2.515532,-1.871409
1031,1,0,0,0,21.432948,4.700160,0.390144,6.157312,0.686624,0.337457,13.351480,1.553857,0.057850,0.385354,0.023016,-16.804117,-3.486227,-2.525796,-2.508690,-2.480076,-1.924283
1032,1,0,0,0,21.449606,4.956160,0.378880,6.366208,0.687904,0.332792,13.232360,1.499118,0.069980,0.376335,0.049452,-16.829933,-3.468189,-2.133289,-2.104676,-2.079172,-1.280472
1033,1,0,0,0,21.466274,5.137408,0.393216,6.670336,0.689728,0.340567,13.356768,2.006392,0.049452,0.405571,0.025193,-16.673178,-3.500534,-2.466081,-2.430313,-2.406365,-1.612019
1034,1,0,0,0,21.482924,5.157888,0.409600,6.630400,0.690176,0.384110,13.324733,1.790233,0.053184,0.377579,0.025193,-16.786701,-3.390122,-2.253343,-2.237170,-2.218509,-1.532398
1035,1,0,0,0,21.499594,5.227520,0.401408,6.718464,0.694272,0.486125,13.165178,1.755399,0.062826,0.010264,0.034212,-16.745335,-3.486537,-1.927704,-1.907798,-1.879807,-0.624218
1036,1,0,0,0,21.516260,5.189632,0.382976,6.615040,0.687840,0.298891,13.395334,2.834639,0.063759,0.360162,0.027992,-16.383617,-3.383279,-2.043714,-2.024120,-1.999550,-1.382485
1037,1,0,0,0,21.532898,5.261312,0.394240,6.689792,0.691200,0.345855,13.388803,1.881362,0.050385,0.368870,0.024882,-16.852947,-3.470365,-2.263917,-2.220685,-2.196115,-1.430694
1038,1,0,0,0,21.549561,5.318656,0.386048,6.743040,0.688704,0.725299,3.502089,1.932991,0.750492,0.011819,0.025504,-16.852947,-3.493069,-2.294086,-2.278224,-2.253964,7.795725
1039,1,0,0,0,21.566217,5.299200,7.484416,9.558016,0.685056,0.329060,13.292386,16.016924,0.069980,0.372291,0.026437,-3.788538,-3.483116,-2.557831,-2.539481,-2.514288,-1.683864
1040,1,0,0,0,21.582878,5.540864,0.384000,4.214784,0.687872,0.332481,12.244247,1.688840,0.054740,0.009020,0.044787,-16.257654,-3.473164,-1.809827,-1.747001,-1.719631,0.345855
1041,1,0,0,0,21.599538,5.335040,0.385024,6.832128,0.689856,0.339634,11.572444,3.710161,0.057850,0.009953,0.031102,-15.635303,-3.467254,-0.520026,-0.430763,-0.405259,1.056847
1042,1,0,0,0,21.616189,5.230592,0.376832,6.656000,0.691872,0.291737,13.322245,4.328159,0.063759,0.410547,0.029236,-14.904093,-3.479073,-2.077304,-2.058643,-2.029096,-1.404256
1043,1,0,0,0,21.632858,5.184512,0.381952,6.623232,0.690176,0.318796,12.842340,1.989908,0.050696,0.009331,0.032035,-16.804739,-3.498356,-1.489165,-1.379686,-1.355115,-0.337457
1044,1,0,0,0,21.649507,5.259264,0.384000,6.705152,0.691008,0.325016,13.324422,2.835883,0.048830,0.433251,0.043232,-16.293112,-3.461657,-2.264851,-2.248055,-2.224107,-1.546705
1045,1,0,0,0,21.666164,5.277696,0.389120,6.704128,0.688128,0.268100,13.311980,1.819469,0.071535,0.407748,0.025193,-16.758398,-3.491515,-2.422538,-2.406987,-2.385216,-1.691951
1046,1,0,0,0,21.682825,5.259264,0.384000,6.681600,0.689152,0.284273,13.325666,1.699104,0.065625,0.353319,0.024882,-16.788877,-3.491514,-2.360955,-2.310259,-2.286621,-1.612640
